track_id,track_name,artists,track_genre,tempo,danceability,energy,valence,acousticness,instrumentalness
1uoA57FMhP9QjZxIJZVEWo,Jeová Jireh,Aline Barros,brazil,133.991,0.398,0.754,0.111,0.00439,0.0
0qiprdV8xNfehA6G2rDbiP,Verdades Do Tempo,Thiago Brado,brazil,50.451,0.175,0.38,0.0898,0.0932,0.0
6fuKsEEwvcL0EdRW7kfxKx,Deixa Deus Sonhar em Ti - Ao Vivo,Frei Gilson,brazil,76.006,0.389,0.389,0.173,0.088,1.07e-05
3Xomal5ygcaPbGUwVqVtEg,Amor pra recomeçar,Frejat,brazil,120.528,0.564,0.856,0.726,0.215,0.0
3ULRZkI6hVxtgowxnaf3uX,O Mundo Dá Voltas,ConeCrewDiretoria,brazil,77.224,0.403,0.706,0.27,0.676,0.0
45BbvslR0kdNkO79pDhAhM,Fiel a Mim,Eyshila,brazil,90.002,0.351,0.533,0.266,0.634,0.0
1QVnc9HLOMlAD4KDxNzzOH,Cores Do Universo,Maneva,brazil,130.0,0.689,0.719,0.674,0.382,0.0
6IzjGEM0s8Q3avi1DHc5Fc,Maior abandonado (Ao Vivo) - Live,Barão Vermelho,brazil,143.041,0.668,0.63,0.904,0.256,0.0267
4XTu1iHT5Q8dDfiIXgUXLD,Nômade VII,Zarastruta;Jean Tassy;Patricio Sid;Don,brazil,92.972,0.813,0.424,0.546,0.816,0.0
5dyRLxyjgy5orlNd9hNCt0,Tu És o Centro (Ao Vivo),Frei Gilson,brazil,76.004,0.56,0.449,0.198,0.6,1.43e-05
0EVhfRiVBGjrIUFyW0Aaut,Apelido Carinhoso / Cigana - Ao Vivo,Maneva,brazil,143.865,0.765,0.534,0.512,0.258,4.82e-06
01EgetpQiOP29Weu6kKqzJ,Em Teu Altar,Walmir Alencar,brazil,98.093,0.627,0.256,0.259,0.754,0.0
1wpivXgsf6IVAMv9Cq71ws,Quero Mergulhar Nas Profundezas - Ao Vivo,Padre Marcelo Rossi,brazil,123.878,0.224,0.555,0.311,0.428,0.0
1uzX9tKVkVOxEsxYuvTWM8,Faz um milagre em mim,Padre Marcelo Rossi,brazil,137.818,0.49,0.335,0.266,0.624,0.0
0DHpr7eLBrRZvlXa4sNwhd,Canção do Apocalipse - Ao Vivo,Diante do Trono;Ana Paula Valadão,brazil,123.219,0.352,0.478,0.0761,0.5,0.0
5l0ZKLOBQDoag51oWfjWI2,Tributo a Yehovah - Acústico Ao Vivo,Adhemar De Campos;Pregador Luo;Fernandinho;Nelson Bomilcar;Rodrigo Campos;Rachel Novaes;Ronaldo Bezerra;Davi Sacer;Soraya Moraes;Luiz Arcanjo;Ana Paula Valadão;David Quinlan;Christie Tristão;Daniel Souza;Massao Suguihara;Nívea Soares;Orquestra Filarmônica de São Caetano do Sul,brazil,101.992,0.535,0.715,0.361,0.215,0.0
44ia764XUgyUzPVHDALBYt,Minha Alma Anseia por Ti,Fredy Miller,brazil,131.982,0.421,0.323,0.25,0.615,0.0
63QharyMHvx3yteCyRnkii,Redenção,Fresno,brazil,140.015,0.61,0.945,0.729,0.084,3.48e-05
5T4lERmPqhO2ukZoGJ5sSr,Sicko Drop,KVSH;Schillist,brazil,123.983,0.843,0.713,0.298,0.0276,0.76
41jxXLrYhNsogBNYKHWLih,Promete,Maneva,brazil,122.889,0.776,0.407,0.749,0.644,0.0
56U1WCUL6mbxoSSYgbBame,Castelos & Ruínas,BK;Sain,brazil,117.031,0.799,0.584,0.404,0.103,1.11e-06
2GHQ6x1hPJqZZPIkNk7wgK,Enquanto Eu Te Espero,Gabriel Brito,brazil,129.962,0.551,0.652,0.142,0.283,0.00197
41JHlHuIFyOSSRYVCsYrKZ,O tempo não para,Barão Vermelho,brazil,136.627,0.525,0.694,0.42,0.0474,0.0
4DVIA9RLre5v407SeMerY3,Eu Vou Construir,Nívea Soares,brazil,139.701,0.436,0.443,0.314,0.357,0.0
3d4oqD3MLxGgmYcKwDcnES,A Arte do Insulto,Matanza,brazil,178.374,0.295,0.96,0.835,5e-05,0.0
7ed2Ed5z0vMM4bqnZpWKK6,Eleva,Big Up,brazil,94.981,0.736,0.665,0.563,0.0466,0.0
6jZeCjc01WUhtMwEmQLlhg,Água Viva,Oficina G3,brazil,114.727,0.294,0.89,0.239,0.0019,7.14e-06
3C257gmlEPezuzwp137b22,Fake Love Song,Major RD;Bagua Records;Neo Beats,brazil,110.011,0.922,0.683,0.72,0.156,0.0
2KyjaRrklvkqdIGUEJSGto,No Mundo da Lua / Abraço,Froid;Cynthia Luz,brazil,102.019,0.648,0.646,0.616,0.78,0.0
5VW3BRwYhsqfZYRi90UzfR,Eu Compro,Racionais MC's,brazil,76.481,0.761,0.458,0.523,0.146,0.0
5JbSsLIOLzBVDujhtDguuZ,pânico de nada,Don L,brazil,143.353,0.493,0.834,0.678,0.18,0.0328
4u5zgaopiAW5UJOUfKA5ny,Alameda Weed,Costa Gold;Wentz,brazil,120.041,0.87,0.693,0.5,0.596,0.0
708Uixk0Tquy1ufCGgk3mJ,Eu Não Gosto de Ninguém,Matanza,brazil,164.088,0.41,0.951,0.61,2.99e-05,0.0
7LaYi5gdJtKtZkleknDBU9,Perdido de Amor - Ao Vivo,Edson Gomes,brazil,96.338,0.673,0.611,0.863,0.623,0.000161
1PrFUanL592dZNqwmZmqm6,Temporada das Flores,Leoni,brazil,112.028,0.712,0.561,0.672,0.794,0.0178
5xZTPtpyD5AceTwWABrybk,Goles Perdidos,Maquiny;Orochi,brazil,114.964,0.722,0.482,0.377,0.523,0.0
5oaAx3LoQLdQvwUvneLJ5L,Consagração / Louvor ao Rei,Aline Barros,brazil,119.991,0.52,0.509,0.321,0.425,1.15e-06
2u3IDp5f0iVe0tHoXMZQqJ,Ovelha,Edson Gomes,brazil,148.3,0.726,0.445,0.813,0.19,0.0
4gh78osufvCssjiZveH41y,Amar-Te Mais,Davidson Silva,brazil,139.984,0.456,0.541,0.205,0.638,1.21e-05
1HQoGpPJ8ye2BEavUqdnF9,Aquário,Cacife Clandestino;Medellin;Lolla Sales;Predella,brazil,89.898,0.838,0.574,0.611,0.155,0.0
07WWwzmVHoEMgcbuDo8P0N,Comunista Elegante,Yago Oproprio;Patricio Sid,brazil,119.041,0.905,0.397,0.383,0.633,1.05e-05
3bujX7WKALRQGlVLEg2QSZ,Aviva-Nos - Ao Vivo,Israel Salazar;André Aquino,brazil,73.914,0.325,0.591,0.141,0.1,4.85e-05
07LseRQRWlhpFJZYfxD6ah,Habeas Corpus,Um Barril de Rap,brazil,119.994,0.873,0.383,0.442,0.565,0.0
6b4KNIsMmd3J5pR9BG2pes,As Dores do Silêncio,Rosa de Saron,brazil,123.793,0.651,0.47,0.334,0.0875,0.0
0hD0KWK4te47pXBRJXVbY4,Deus do Impossível (Ao Vivo em Mojave Desert),Aline Barros,brazil,136.186,0.326,0.429,0.148,0.51,7.85e-06
4ePrNI7uXjBIaWzTq5l67R,Longe do Fim,MISAEL,brazil,139.905,0.934,0.484,0.666,0.0707,0.0
6DCDSMe7pvGeK5J9a9OoIo,Zé Ninguém,Biquini Cavadão,brazil,130.01,0.637,0.892,0.845,0.00464,0.0
4gS4KNWCPUdNWWkn69B52Q,Lembranças (Ao Vivo),Maneva,brazil,172.187,0.576,0.498,0.788,0.492,8.86e-06
6Ko0LtUSamxOleNdwcM5DL,Deixa Ela,Cynthia Luz;Pedro Lotto;Froid,brazil,124.19,0.483,0.777,0.512,0.314,0.0
6t8mmZgaYAd9yVnBBhOuQG,"Crônicas de Um Babaca, Vol. 1",Zarastruta;DJ Cost,brazil,89.831,0.707,0.603,0.396,0.793,0.0
1ZVPAgx4MwaAbrNJXP4kbC,Rama,Tianastacia,brazil,150.13,0.476,0.861,0.478,0.00673,2.02e-06
0vJbHJ7RP01MIAmKhLCXg7,Fiz Esse Som Pra Você - Acústica,Gabriel Elias,brazil,114.034,0.773,0.306,0.753,0.778,0.0
0WrxJn5wWUgU9U2gY0khWf,Puro êxtase,Barão Vermelho,brazil,114.445,0.754,0.874,0.682,0.144,6.15e-05
21Y2IgF2u7IpXSjmOMYO90,Refrão de Bolero (Ao Vivo),Pouca Vogal,brazil,150.154,0.519,0.435,0.311,0.724,8.81e-05
3vddabBsXcvoerPkIlDHDF,Tudo a Ver Com Ele - Ao Vivo,Central 3;André Aquino,brazil,136.975,0.372,0.658,0.212,0.329,0.0
4jLVOcizOi34FZryboYa9R,Timidez,Biquini Cavadão,brazil,129.421,0.442,0.885,0.268,0.081,0.0
2H7uDrNsjrlPBKbEpm0RkL,"Vem, Espirito",Padre Zeca,brazil,131.809,0.382,0.546,0.397,0.166,0.0
1uu31YSBhqisi480OmqyL9,Linhas Tortas,Gabriel O Pensador,brazil,100.007,0.747,0.838,0.675,0.701,0.0
6OSs0dmcVqVdeWOmsaA5g1,Fácil - Acústico,Jota Quest,brazil,95.914,0.556,0.537,0.313,0.377,0.0
0Q24mg3fSrFI12AIqF43JL,Segredos,Frejat,brazil,127.582,0.581,0.731,0.579,0.192,0.0
59klEKEftzx76xnc5Nq9cX,Um Tiro no Coração,Nando Reis;Pitty,brazil,132.098,0.766,0.776,0.576,0.184,0.0
5Twubz3SaJmTykgAn8t7IS,Galactic Symphony,Mandragora,brazil,99.946,0.539,0.794,0.125,0.0604,0.274
3iw959smgKf8scwjRCRjgZ,Pode Dormir Tranquilo,Kellen Byanca,brazil,125.822,0.716,0.524,0.273,0.457,0.0
6ULtPMzIdsayMraZMs2KBV,Seja Forte,Isadora Pompeo,brazil,128.132,0.567,0.609,0.276,0.00399,2.67e-06
7zPds0jMIhjayTMhALd8FZ,Incomparável Amor,Gabriel Brito,brazil,125.901,0.563,0.438,0.145,0.444,4.33e-06
7jbdWmrGLKeRf3f3fstMrN,Luz em Todo Morro - Acústico,3030,brazil,128.14,0.711,0.495,0.514,0.729,0.00283
3kF5VGbKlNlczAm3HCkxpT,Do Alto da Pedra,Rosa de Saron,brazil,123.914,0.538,0.757,0.298,0.0055,0.0
4Wls6Mo3QpCTnfa1kSEs6X,A Ilha - Ao Vivo,Armandinho,brazil,89.978,0.649,0.665,0.928,0.221,0.0
3IcKMQszCEB2xxcip1tSqP,Despreocupa,Kiara Vitória,brazil,134.886,0.498,0.582,0.308,0.512,0.0
3LUSxUzJ7wD8N0SeVRLkcR,In A Club,VOLAC;illusionize;Andre Longo,brazil,123.025,0.806,0.861,0.9,0.0321,0.696
6G6FR1CEiuwkEbp33ryGAY,Mágico de Oz,Racionais MC's,brazil,79.316,0.575,0.634,0.783,0.461,0.0
6op6oqy6YayTHBwq9eikH6,Família - Ao Vivo,Régis Danese,brazil,129.679,0.461,0.292,0.171,0.66,0.0
5EaXEqMFbgMUioC7fSRI9B,Baila,Froid;Nagalli,brazil,145.002,0.8,0.46,0.585,0.473,0.00105
5U0djhxrJK2MJOF84yxTOA,Se Fosse por Mim,Murica,brazil,88.072,0.57,0.695,0.635,0.507,0.0
45XTYx6BccqLIe0Jc8FD3B,Posso Mudar Meu Destino,LEALL;Tarcis,brazil,123.183,0.562,0.539,0.292,0.0982,0.00112
21y8r2HgwGa3DnWFBrPJj6,Em Teu Altar - Ao Vivo,Ministério Adoração e Vida,brazil,99.905,0.604,0.567,0.306,0.715,0.000319
06RyFi2h7NXfu1BIh1DMXF,Bom Dia Vietnã,Puro Suco,brazil,89.865,0.7,0.713,0.614,0.22,0.0
6ueWea9Fl5OkarsQf4Fn14,Hannah,Dalsin;Froid;KAKA,brazil,89.662,0.538,0.685,0.565,0.499,0.0
1VGVVpAaeSVxcTNXBn5Okb,Belíssimo Esposo,Comunidade Católica Shalom,brazil,84.025,0.547,0.229,0.293,0.821,0.0
7fpvwvVR2zhNaWUAUDXznF,Melhor Lugar: Sessão Acústica,Marcelo Markes,brazil,126.957,0.335,0.298,0.105,0.859,0.00183
05WqC899EL61Xl3YChVMGY,Meu Alvo,Thiago Brado,brazil,146.599,0.249,0.57,0.123,0.222,0.0
6ijPGzgs3jqHokPhkhPpMh,Homens De Bem,Projota;Nando Reis,brazil,78.949,0.678,0.586,0.676,0.155,0.0
0g8L4DJyzH7CG0nPqGtNlR,Por Onde Andei - Ao Vivo,Nando Reis;Cachorro Grande,brazil,172.034,0.386,0.819,0.817,0.131,8.36e-06
3wE5CekxsQNvy1gfqzXtze,Fogo Abrasador,Comunidade Católica Shalom,brazil,91.939,0.474,0.501,0.119,0.486,0.0
3cSLVcoB6WLztIf8fqZxOq,Queima de Novo - Live,Tony Allysson,brazil,135.165,0.331,0.693,0.261,0.229,0.0
07CgSl5vWjcXMX4zYkbrLX,Tantum Ergo,Irmã Kelly Patrícia;Padre Marcelo Rossi;Padre Fábio De Melo;Padre Reginaldo Manzotti;Padre Omar;Padre Juarez de Castro;Padre Gleuson Gomes,brazil,102.972,0.272,0.161,0.221,0.884,2.07e-05
4mQ6f7PV6XaCDRzMtZFoZq,Vai Ter Vida Aí,Midian Lima,brazil,94.658,0.387,0.441,0.305,0.405,0.0
0NHg798nLYDeJ2SuMbhCCj,Cresça,Leandro Borges;Vanilda Bordieri,brazil,148.084,0.472,0.843,0.503,0.41,0.0
01N927VN3LvrSepEO1CdV3,Brilho Oculto,Mato Seco;Circuito Reggae,brazil,129.044,0.707,0.57,0.255,0.0802,0.0
67TQGw4cZzFD33j4KJcOdQ,Vou Seguir,Cassiane,brazil,140.071,0.509,0.396,0.436,0.542,1.21e-06
6pY5YWYHk7CWxmf0IwD7RX,Ainda Bem Que Chegou - Acoustic Version,Vitor Kley,brazil,91.026,0.759,0.66,0.95,0.256,0.0
412DoidvZjwctMQeL5wK9D,Eu Não Perdi o Controle (Ao Vivo),Samuel Messias,brazil,123.648,0.516,0.51,0.332,0.138,0.0
5b9MS3By7f4PWJnCH1Aseh,Carro Bicho 2,Major RD;Rock Danger;Raffé;El Lif Beatz,brazil,130.075,0.884,0.697,0.555,0.637,0.0
0tikP9agfqFyjJS4NLJHxp,Golpe Baixo,Fabio Brazza;Vulto;Vitin,brazil,83.103,0.488,0.589,0.764,0.49,0.0
2ddwKpw2SS5tEbREk2UrVt,Samurai - Ao Vivo,Projota,brazil,164.034,0.604,0.856,0.799,0.431,0.0
1UYZWCuMG9N2do5ZnvWh9x,Alguém Que Te Faz Sorrir,Fresno,brazil,104.012,0.588,0.507,0.236,0.702,0.0
437IjH73jk039aMej3UIWo,Hey Hey (Heard You Say),Cat Dealers;Lukas Vane;Elise LeGrow,brazil,126.021,0.735,0.909,0.543,0.0805,0.104
476aDnrdzh6DQ2Xa4KSSwX,Soldado Ferido,Midian Lima,brazil,131.868,0.494,0.672,0.237,0.222,0.0
2ERHYDQRKZSb5GHv21nnbc,Sete Trombetas,Lauriete,brazil,140.02,0.594,0.651,0.397,0.62,0.0
4MmDaMzOyCDEMCGkl55hva,Tudo azul,Lulu Santos,brazil,93.504,0.565,0.61,0.921,0.568,0.0
5Bo0ayLXkp6ttsjCWJvOHJ,Uma Música,Fresno,brazil,125.073,0.606,0.921,0.681,0.0479,0.0
0V6xXUX92bwrTk7HG1t8LA,Tudo é do Pai - ao vivo,Padre Fábio De Melo,brazil,138.207,0.542,0.35,0.373,0.871,0.0
0fT9IAbwcA2zHAZHvKR4MC,Preciso Confiar,Stella Laura;Valesca Mayssa,brazil,121.892,0.661,0.529,0.328,0.648,0.0
1svDKiz3n0VluHe1kxD0ay,Vida Rasteja / Vassourinha / Voltei Recife / Asa branca / Está bhegando a hora / Frevo no pé da serra (Participação especial João do Pife e Marcos do Pífano) - Ao vivo,O Rappa;Marcos do Pifano e João do Pife,brazil,91.41,0.509,0.77,0.477,0.165,0.0296
0VYLCqCYrLo2aZ1mcdVDjH,"Não Compre, Plante!",Planet Hemp,brazil,112.68,0.652,0.78,0.656,0.0195,0.0334
4nR3XZ882HTOmXkRPbrgzA,Eu Era Um Lobisomem Juvenil,Legião Urbana,brazil,97.143,0.556,0.515,0.527,0.0758,0.000702
0F6LCPuJc59vcWeOQCOx8W,Eu Amo Mais Você - Ao Vivo,Catedral,brazil,82.198,0.186,0.354,0.509,0.133,0.0
268RaMjo1URmTXW46uTDol,Cinco Estrelas,Cartel Mcs;Sain,brazil,177.162,0.399,0.694,0.649,0.409,4.58e-05
4GxFCitrF1Fu9qycAv8A3R,Zóio de Lula - Ao Vivo,Natiruts,brazil,176.046,0.376,0.845,0.732,0.319,0.0
1AQH4K1OX1KHbTt5ojMonp,Codeine,Mandragora,brazil,140.004,0.495,0.532,0.0514,0.0227,0.354
6vf5x73BHeI7hz4x7FxYjT,Look To The Sky,Antônio Carlos Jobim,brazil,132.383,0.499,0.215,0.74,0.898,0.913
4TA9yhZiAMGHISseJM0YE6,Olha O Sol,Maneva,brazil,127.986,0.796,0.517,0.803,0.494,0.0
2GI39Pk0Id5QjTZFTTq91q,Aurora Boreal (Ao Vivo),Rael,brazil,91.081,0.454,0.806,0.475,0.348,0.0
743gor826V7kcLCJ8Cn3J9,Tudo Posso,Padre Fábio De Melo,brazil,141.488,0.311,0.277,0.196,0.715,1.35e-06
4MneVvYOxU1LaySFx8n98p,Me diga,Nando Reis,brazil,86.503,0.533,0.905,0.726,0.238,6.12e-06
3OIzbnBlkSnfCNb4Xh1k5k,Virgem,Xamã;Bagua Records;Neo Beats,brazil,100.051,0.894,0.403,0.609,0.412,2.44e-06
3Ob98mJElVwt9PwhuFqtIP,Cowboy Fora Da Lei,Raul Seixas,brazil,172.522,0.43,0.744,0.812,0.0491,0.0
1nq9YpDxX7nMYy9v4QBgg9,vila rica,Don L;Mateus Fazeno Rock,brazil,145.002,0.509,0.626,0.407,0.345,1.54e-05
1ymuJ53IS6NTnXHyDk2vwd,Pescador de Homens (Ao Vivo),Frei Gilson,brazil,132.973,0.546,0.589,0.303,0.657,1.61e-05
7m0ZAW5ZO9lo6UOKyRPOJk,Pra Todas Que Amei,Felp 22;Medellin;JP Diazz,brazil,97.956,0.741,0.572,0.336,0.671,0.0
0MTHfzOrCXiOrwG9XbPMPo,Desci A Ladeira - Ao Vivo,Projota,brazil,158.005,0.566,0.946,0.66,0.249,0.0
7r8eUoC7iw1GO9WfFYddKR,O Escudo + Sou Um Milagre - Ao Vivo,Lukas Agustinho,brazil,138.468,0.368,0.487,0.266,0.338,0.0
1oMpIhsJOFvAMLBYj6nnv9,Meu Amor Se Mudou pra Lua - Ao Vivo,Paula Toller,brazil,175.897,0.483,0.666,0.426,0.0623,0.0485
3uv5o7hM6piPkA20ZhWQQ2,Paraíso Que Me Cerca,BK;JXNV$;Mayra Andrade,brazil,118.047,0.816,0.676,0.0845,0.701,0.0139
2CzKtmnEqSsYvK9srAC9Fk,Saudação A Yamanjà,Dudu Tucci,brazil,172.137,0.752,0.695,0.79,0.674,7.1e-06
5oFLARfYC6YY4lXNRqssl7,Soube que me Amava (Supe que me Amabas),Aline Barros,brazil,127.494,0.446,0.481,0.208,0.491,0.0
14ee4tr2EALjOBRLutlCl7,Quando o Mundo Cai Ao Meu Redor - Ao Vivo,Juliano Son,brazil,164.412,0.216,0.823,0.298,0.0642,0.0
1pgHsf1WqOR7aCiqL3XYO7,No Silêncio,Rose Nascimento,brazil,127.986,0.414,0.633,0.281,0.644,0.0
0GjeAmrsQQuyc5UOguhSkj,Taxi Drive,Xamã;Bagua Records;CMK;Major RD,brazil,170.097,0.634,0.682,0.632,0.0554,0.0
58OPCce8rzYv2PF9uhpK1T,Um Novo Lugar,Mato Seco;Nazireu Rupestre,brazil,124.042,0.796,0.491,0.888,0.0483,0.0
0dQfSf8Fxh5npCsCv6R6iQ,Casa No Campo - Remastered 2021,Elis Regina,brazil,119.552,0.509,0.368,0.16,0.317,1.67e-06
64n3vgI6JuqMv7F2H7kYdX,Fim de Tarde Com Você,Acústicos & Valvulados,brazil,99.966,0.503,0.722,0.616,0.00214,8.15e-06
7Iy6r0TWdhMUPfSspCGRKY,A Batalha do Arcanjo,Damares,brazil,141.05,0.645,0.738,0.465,0.42,0.0
0G59rX2uOta2lX83SfB8Rk,Autor da Vida,Aline Barros,brazil,139.992,0.505,0.522,0.389,0.532,0.0
1YffYMKpricZh02Sh5nTMK,Redentor - Ao Vivo,Lukas Agustinho,brazil,134.106,0.312,0.632,0.342,0.0377,0.0
5gRBGejygYRCOB1Iz7J4Zo,A Ti Meu Deus,Padre Agnaldo José,brazil,104.0,0.592,0.616,0.635,0.583,0.0
3xpAO0neyFYUCawAfOhMA6,Colisão,Anderson Freire,brazil,138.041,0.56,0.666,0.686,0.448,0.0
6bA5Bt4d2drlsBOYAghABi,Eu Amo a Tua Glória - Ao Vivo,Isaias Saad;Theo Rubia,brazil,133.879,0.368,0.519,0.183,0.598,1.11e-05
2p9CY7YZIrkZLg4ztUCjZN,Helipa,Yago Oproprio,brazil,75.086,0.692,0.427,0.542,0.527,0.0
6ECXghsnWoGD85eOcuPWUX,Ele Não Mudou,Kellen Byanca;Kiara Vitória,brazil,133.816,0.559,0.632,0.31,0.105,0.0
5bNkTWNPZT0YrBjUiI6BHj,Ele Vem - Ao Vivo,Gabriel Guedes de Almeida;Gabriela Rocha,brazil,150.846,0.26,0.594,0.2,0.147,0.0
3FZAY3qD4iyJUgaR1ZlABZ,Suficiente para Mim,Missionário Shalom;Thiago Brado,brazil,100.116,0.325,0.346,0.36,0.629,0.0
4AJSezeHRUJsQGlnhSQDUM,Cruz de tecido - Ao vivo,O Rappa,brazil,98.582,0.506,0.793,0.429,0.498,3.16e-05
7xICC4cuIDw6p8fMk4ltdo,Redención (Redenção),Aline Barros;Christine D'Clario,brazil,136.743,0.218,0.467,0.229,0.0386,0.0
1ntcV7ah5Bgh3xacDcR8qP,Cabelo Rapunzel,Kawe;KayBlack;Vulgo FK;Lucas Lucco;OTRAFITTA;Pedro Lotto,brazil,144.052,0.635,0.577,0.574,0.297,0.0
1HjfaE64SdNMYpJcZhXJwO,Poderoso Deus,Tony Allysson,brazil,139.816,0.488,0.553,0.217,0.52,9.49e-06
2Mi2dFDnw7jpARNW0bAj4W,Ouvir o Teu Falar,Discopraise,brazil,139.606,0.34,0.679,0.266,0.0554,0.0
6KP1I5Ep4itKNF3wCoBroL,Sou um Milagre,Voz da Verdade,brazil,129.81,0.573,0.56,0.25,0.722,0.0
5sF78pP6esVqbBuPErwTbs,Que Vença o Amor,Gerson Rufino,brazil,111.993,0.768,0.75,0.51,0.121,0.0
3uQwNZP7npNIGFvE3gk47Z,Bom Perfume,Gabi Sampaio,brazil,141.803,0.468,0.435,0.0406,0.253,0.0
1hB4340DP1nnBmfWn37uTN,Saudades Mil,509-E;Dexter;Afro-X,brazil,76.847,0.624,0.589,0.78,0.302,0.0
68mW6JloRbnPziPftal3Nm,Chão de Giz (Ao Vivo),Zé Ramalho,brazil,95.253,0.266,0.744,0.416,0.0281,7.56e-05
29ZrGQad8homm9iN5mZQlp,Sua Presença - Ao Vivo,Isaias Saad,brazil,137.956,0.457,0.633,0.224,0.408,0.0
1nj87NRdSMpyynmqhncJt7,Como És Lindo,Vida Reluz,brazil,97.825,0.487,0.196,0.142,0.615,1.92e-05
2YOZHcypOnfbG5cfsSpW4N,Redentor,Marcelo Markes;Sarah Beatriz,brazil,131.816,0.43,0.706,0.085,0.235,0.0
3aTJREDBpFWYhR5m4i48jO,Inevitavelmente,Maneva,brazil,145.911,0.67,0.586,0.611,0.279,1.29e-05
5I8DslpztOwOpwERbGGDTC,Eu Não Matei Joana d'Arc,Camisa de Vênus,brazil,197.679,0.399,0.75,0.745,0.00481,0.000483
0VpcSl7QEqVEiAZLQFW0rm,Sossego,Tim Maia,brazil,116.362,0.572,0.925,0.68,0.0817,0.0229
2sf8YvuA9NCJJdCDtn4FS1,Deixa O Tempo,Fresno,brazil,134.964,0.497,0.894,0.498,0.00771,0.0
7yLysy4GtqecVYpC773q7g,1° De Julho,Legião Urbana,brazil,171.512,0.602,0.638,0.52,0.217,0.015
5kX2eRxwNj8DNa5eonHZ1D,Epitáfio - Ao Vivo,Maneva,brazil,105.004,0.886,0.415,0.421,0.339,2.14e-05
3HBifoZvJ5ThoUuYdHpKpr,Onde Está Sua Fé?,Sued Silva,brazil,113.93,0.581,0.588,0.432,0.444,0.0
34eIa3zQ23bCWreWLilUS7,Não vou duvidar,Marquinhos Gomes,brazil,137.883,0.646,0.782,0.641,0.634,0.0
26WEkO8t9MkvuSWVfidYBP,Backstage,Costa Gold;Haikaiss,brazil,100.392,0.697,0.767,0.843,0.271,0.0
1U02DqSA9WIY26OM8kJQld,Divina Comédia,Scracho,brazil,88.491,0.742,0.717,0.793,0.0028,0.0
5BeOmmGoxAvDus9Ozpc0MI,Nesses Olhos - Ao Vivo,Armandinho,brazil,138.014,0.755,0.465,0.493,0.634,4.16e-06
5QdrB78t2pyqfWha9RWdR6,Continuar,Oficina G3,brazil,175.915,0.35,0.716,0.201,0.131,0.0
5Pgt3FSjtVOz8BCkquMnCB,Minha História,Gisele Nascimento,brazil,126.013,0.541,0.512,0.221,0.526,0.0
10jI01n8w6g41qiIMAcAkb,Vivos,BK;Baco Exu do Blues;Luccas Carlos;Nave,brazil,103.004,0.722,0.672,0.646,0.0715,0.0
1YlCyC5mesTP4h2009JkCd,Saudade de casa - Ao Vivo,Jefferson & Suellen,brazil,134.521,0.229,0.472,0.164,0.309,0.0
3yc4ioKMDoCW1QwzD5C9oC,Melhor Lugar - Ao Vivo,Marcelo Markes;André Aquino,brazil,136.425,0.401,0.724,0.144,0.0757,4.17e-06
3Goq1S2nVTYg1B42CE8Dd6,Além do Rio Azul,Voz da Verdade,brazil,81.2,0.337,0.445,0.32,0.645,0.0
52VgFTD7QmOmAPJZfxnPVK,Eu quero ver gol - Acústico,O Rappa,brazil,148.429,0.718,0.739,0.906,0.0132,0.0
2YLjYH5J0QileuzCKISVdq,Sinta Deus Cuidando de Ti,Régis Danese,brazil,129.942,0.716,0.517,0.552,0.209,0.0
1f9lD5VdRIGdSihiIwOFSx,Malvadão 2,Xamã;Jailhouse;Neo Beats,brazil,130.019,0.881,0.595,0.911,0.282,0.000117
15BIjaacvCfjggc0PKu07B,Rendido Estou (Arms Open Wide),Aline Barros,brazil,169.671,0.269,0.461,0.0751,0.0479,0.0
4V1GX6kcU1ehDP1d1GopGb,Veneza,Duzz;Froid;Dalua,brazil,109.949,0.638,0.463,0.531,0.69,0.0
4liaba6RDgz3sXEcTjl4Dw,De Borest,Kuase Nada,brazil,126.986,0.499,0.729,0.841,0.12,0.0
0MtfroCzjrbAq48y7H5Zv2,O Teu Amor Me Sustentará,Missionário Shalom,brazil,123.932,0.512,0.518,0.237,0.168,0.0
5IW9WRaLxJblCkVXhC1vye,Vem - Ao Vivo,Nívea Soares;Gabriela Rocha,brazil,144.037,0.358,0.65,0.226,0.0546,1.34e-06
0dhpQeQ8LR4UEp9gugrITU,Aclame ao Senhor - Ao Vivo,Diante do Trono,brazil,119.52,0.309,0.486,0.232,0.778,0.0
3h9GZzBBrtQkQQOJmZNnQN,Meio Psicopata,Matanza,brazil,92.414,0.399,0.995,0.395,5.8e-05,0.0
6vDQ6RmSIpiDnhucUnmlGz,Eu Não Te Amo,Don L;Diomedes Chinaski,brazil,100.028,0.461,0.6,0.405,0.44,4.12e-06
1op8KW1iN0AY02YIxdYYVw,Garoto de Aluguel (Taxi Boy),Zé Ramalho,brazil,89.866,0.663,0.649,0.513,0.393,0.0295
6I1xKOKLWzxIuauemavcz3,Não vou me adaptar,Titãs,brazil,81.371,0.536,0.399,0.476,0.307,0.000327
0rYFCbRb25YpQ7fx2Gnr6v,Tu És Fiel,Marcelo Markes;Juliano Son,brazil,140.443,0.314,0.449,0.127,0.23,6.35e-05
0A60DIXd4RoIB6l25wFgo5,Guarda Tua Fé (Ao Vivo Em Los Angeles),Aline Barros,brazil,98.837,0.587,0.419,0.372,0.761,0.0
